Movie ID,Rating ID
14,58468
14,58469
14,58470
14,58471
14,58472
14,58473
14,58474
14,58475
14,58476
14,58477
14,58478
14,58479
14,58480
14,58481
14,58482
14,58483
14,58484
14,58485
14,58486
14,58487
14,58488
14,58489
14,58490
14,58491
14,58492
14,58493
14,58494
14,58495
14,58496
14,68639
14,68640
14,68641
14,68642
14,68643
14,68644
14,68645
14,68646
14,68647
14,68648
14,68649
14,68650
14,68651
14,68652
14,68653
14,68654
14,68655
14,68656
14,68657
14,68658
14,68659
14,68660
14,68661
14,68662
14,82446
14,82447
14,82448
14,82449
14,82450
14,82451
14,82452
14,82453
14,82454
14,82455
14,82456
14,82457
14,82458
14,82459
14,82460
14,82461
14,82462
14,82463
14,82464
14,82465
14,82466
14,82467
14,82468
14,82469
14,82470
14,82471
14,82472
14,82473
14,82474
14,82475
14,82476
14,82477
14,82478
14,82479
14,82480
14,82481
14,82482
14,82483
14,82484
14,108049
14,108050
14,108051
14,108052
14,108053
14,108054
18,8545
18,8546
18,8547
18,8548
18,8549
18,8550
18,8551
18,8552
18,8553
18,8554
18,8555
18,8556
18,8557
18,8558
18,8559
18,8560
18,8561
18,8562
18,8563
18,8564
18,8565
18,8566
18,8567
18,8568
18,66427
18,66428
18,66429
18,66430
18,66431
18,66432
18,66433
18,66434
18,66435
18,66436
18,66437
18,66438
18,66439
18,66440
19,24849
19,24850
19,24851
19,24852
19,24853
19,24854
19,24855
19,24856
19,24857
19,24858
19,80420
19,80421
19,80422
19,80423
19,80424
19,80425
19,80426
19,80427
19,80428
19,80429
19,80430
19,80431
19,80432
19,80433
19,80434
19,80435
19,80436
19,80437
19,80438
19,80439
19,80440
19,80441
19,80442
19,80443
19,80444
19,80445
19,80446
19,80447
19,80448
19,80449
19,80450
19,80451
19,80452
19,80453
19,80454
19,80455
19,80456
19,80457
19,80458
19,80459
24,13246
24,13247
24,13248
24,13249
24,13250
24,13251
24,13252
24,13253
24,13254
24,13255
24,13256
24,13257
24,13258
24,13259
24,13260
24,13261
24,13262
24,18501
24,18502
24,18503
24,18504
24,18505
24,18506
24,18507
24,18508
24,18509
24,18510
24,18511
24,18512
24,18513
24,18514
24,18515
24,18516
24,18517
24,18518
24,18519
24,18520
24,18521
24,18522
24,18523
24,18524
24,18525
24,18526
24,18527
24,18528
24,18529
24,18530
24,18531
24,18532
24,18533
24,18534
24,18535
24,18536
24,18537
24,18538
24,18539
24,18540
24,18541
24,18542
24,49789
24,49790
24,49791
24,49792
24,49793
24,49794
24,49795
24,49796
24,49797
24,49798
24,49799
24,49800
24,49801
24,49802
24,49803
24,49804
24,49805
24,49806
24,49807
24,49808
24,49809
24,49810
24,49811
24,49812
24,49813
24,49814
24,49815
24,49816
24,49817
24,49818
24,49819
24,49820
24,49821
24,49822
24,49823
24,49824
24,49825
24,49826
24,49827
24,49828
24,49829
24,49830
24,49831
24,49832
24,58632
24,58633
24,58634
24,58635
24,58636
24,58637
24,58638
24,58639
24,58640
24,58641
24,58642
24,58643
24,58644
24,58645
24,58646
24,58647
24,58648
24,58649
24,58650
24,58651
24,58652
24,58653
24,58654
24,58655
24,58656
24,58657
24,58658
24,58659
24,58660
24,58661
24,58662
24,58663
24,58664
24,58665
24,58666
24,58667
24,58668
24,58669
24,58670
24,58671
24,58672
24,68789
24,68790
24,68791
24,68792
24,68793
24,68794
24,68795
24,68796
24,68797
24,68798
24,68799
24,68800
24,68801
24,68802
24,68803
24,68804
24,68805
24,68806
24,68807
24,68808
24,68809
24,68810
24,68811
24,68812
24,68813
24,68814
24,68815
24,68816
24,68817
24,68818
24,68819
24,68820
24,68821
24,68822
24,68823
24,68824
24,68825
24,68826
24,68827
24,68828
24,68829
24,68830
24,68831
24,68832
24,68833
24,68834
24,82554
24,82555
24,82556
24,82557
24,82558
24,82559
24,82560
24,82561
24,82562
24,82563
24,82564
24,82565
24,82566
24,82567
24,82568
24,82569
24,82570
24,82571
24,82572
24,82573
24,82574
24,82575
24,82576
24,82577
24,82578
24,82579
24,82580
24,82581
24,82582
24,82583
24,82584
24,82585
24,82586
24,82587
24,82588
24,82589
24,82590
24,82591
24,82592
24,82593
24,82594
24,82595
24,82596
24,82597
24,82598
24,82599
24,82600
24,82601
24,100517
24,100518
24,100519
24,100520
24,100521
24,100522
24,100523
24,100524
24,100525
24,100526
24,100527
24,100528
24,100529
24,100530
24,100531
24,100532
24,100533
24,100534
24,100535
24,108068
24,108069
24,108070
24,108071
24,108072
24,108073
24,108074
24,108075
24,108076
24,108077
24,108078
24,108079
24,108080
24,108081
24,108082
24,108083
24,108084
24,108085
24,108086
24,108087
24,108088
24,108089
24,108090
24,108091
24,108092
24,108093
24,108094
24,108095
24,108096
24,108097
24,108098
24,108099
24,108100
24,108101
24,108102
24,108103
24,108104
24,108105
24,108106
24,108107
24,108108
24,108109
24,108110
24,108111
25,25095
25,25096
25,25097
25,25098
25,25099
25,25100
25,25101
25,25102
25,25103
25,25104
25,25105
25,25106
25,25107
25,25108
25,25109
25,25110
25,25111
25,25112
25,25113
25,25114
25,25115
25,25116
25,25117
25,25118
25,25119
25,25120
25,25121
25,25122
25,25123
25,25124
25,25125
25,25126
25,25127
25,25128
25,25129
25,25130
25,25131
25,25132
25,25133
25,25134
25,25135
25,25136
25,25137
25,25138
25,25139
25,53672
25,53673
25,53674
25,80647
25,80648
25,80649
25,80650
25,80651
25,80652
25,80653
25,80654
25,80655
25,80656
25,80657
25,80658
25,80659
25,80660
25,80661
25,80662
25,80663
25,80664
25,80665
25,80666
25,80667
25,80668
25,80669
25,80670
25,80671
25,80672
25,80673
25,80674
25,80675
25,80676
25,80677
25,80678
25,80679
25,80680
28,36153
28,36154
28,36155
28,36156
28,42202
28,42203
28,42204
28,42205
28,42206
28,42207
28,42208
28,42209
28,42210
28,42211
28,46754
28,46755
28,46756
28,46757
28,46758
28,46759
28,46760
28,46761
28,46762
28,46763
28,46764
28,46765
28,46766
28,46767
28,46768
28,46769
28,46770
28,46771
28,69369
28,69370
28,69371
28,69372
28,69373
28,69374
28,69375
28,69376
28,69377
28,69378
28,69379
28,69380
28,69381
28,69382
28,69383
28,69384
28,69385
28,69386
28,69387
28,69388
28,69389
28,69390
28,69391
28,69392
28,69393
28,69394
28,69395
28,69396
28,69397
28,69398
28,73921
28,73922
28,73923
28,73924
28,73925
28,73926
28,73927
28,73928
28,73929
28,73930
28,73931
28,73932
28,73933
28,73934
28,73935
28,73936
28,73937
28,73938
28,73939
28,73940
28,73941
28,73942
28,73943
28,73944
28,73945
28,73946
28,73947
28,73948
28,73949
28,73950
28,73951
28,73952
28,73953
28,73954
28,73955
28,73956
28,73957
28,73958
28,86572
28,86573
28,86574
28,86575
28,86576
28,86577
28,86578
28,86579
33,77278
33,77279
33,77280
33,77281
33,77282
35,22356
35,22357
35,22358
35,22359
35,22360
35,22361
35,22362
35,22363
35,22364
35,22365
35,22366
35,22367
35,22368
35,22369
35,22370
35,22371
35,22372
35,22373
35,22374
35,22375
35,22376
35,22377
35,22378
35,22379
35,22380
35,22381
35,22382
35,22383
35,22384
35,22385
35,22386
35,22387
35,22388
35,22389
35,22390
35,22391
35,22392
35,22393
35,22394
35,22395
35,22396
35,22397
35,22398
35,22399
35,44013
35,44014
35,44015
35,44016
35,44017
35,44018
35,44019
35,44020
35,44021
35,44022
35,44023
35,44024
35,44025
35,44026
35,44027
35,44028
35,44029
35,44030
35,44031
35,44032
35,44033
35,44034
35,44035
35,44036
35,44037
35,44038
35,44039
35,71170
35,71171
35,71172
35,71173
35,71174
35,71175
35,71176
35,71177
35,71178
35,71179
35,71180
35,71181
35,71182
35,71183
35,71184
35,71185
35,71186
35,71187
35,71188
35,71189
35,71190
35,71191
35,71192
35,71193
35,71194
35,71195
35,71196
35,71197
35,71198
35,71199
35,71200
35,71201
35,71202
35,71203
35,71204
35,71205
35,71206
35,71207
35,71208
35,71209
35,71210
35,71211
35,71212
35,71213
35,71214
35,71215
35,75663
35,75664
35,75665
35,75666
35,75667
35,75668
35,75669
35,98568
35,98569
35,98570
35,98571
35,98572
35,98573
35,98574
35,98575
35,98576
35,98577
35,98578
35,98579
35,98580
38,44739
38,44740
38,44741
38,44742
38,44743
38,44744
38,44745
38,44746
38,44747
38,44748
38,64781
38,64782
38,64783
38,64784
38,64785
38,64786
38,64787
38,84396
38,84397
38,84398
38,84399
38,84400
38,84401
38,84402
38,84403
38,84404
38,84405
38,84406
38,84407
38,84408
38,84409
38,84410
38,84411
38,84412
38,84413
38,84414
38,84415
38,84416
38,84417
38,84418
38,84419
38,84420
38,84421
38,84422
38,84423
38,84424
38,84425
38,84426
38,84427
38,84428
38,84429
38,84430
38,84431
38,84432
38,93058
38,93059
38,93060
38,93061
38,93062
38,93063
38,93064
38,93065
58,7660
58,7661
58,7662
58,7663
58,7664
58,7665
58,7666
58,7667
58,7668
58,7669
58,7670
58,7671
58,7672
58,7673
58,7674
58,7675
58,7676
58,7677
58,7678
58,7679
58,7680
58,7681
59,10763
59,10764
59,10765
59,10766
59,10767
59,10768
59,10769
59,10770
59,10771
59,10772
59,10773
59,10774
59,10775
59,10776
59,10777
59,10778
59,10779
59,10780
59,10781
59,10782
59,10783
59,10784
59,10785
59,10786
59,10787
59,10788
59,10789
59,10790
59,10791
59,10792
59,10793
59,10794
59,10795
59,10796
59,10797
59,10798
59,10799
59,10800
59,20855
59,20856
59,20857
59,20858
59,20859
59,20860
59,20861
59,20862
59,20863
59,20864
59,20865
59,20866
59,20867
59,20868
59,20869
59,20870
59,20871
59,20872
59,20873
59,20874
59,20875
59,20876
59,20877
59,20878
59,20879
59,20880
59,20881
59,20882
59,20883
59,20884
59,20885
59,20886
59,20887
59,20888
59,20889
59,20890
59,20891
59,20892
59,20893
59,20894
59,20895
59,62892
59,62893
59,62894
59,62895
59,78368
59,78369
59,78370
59,78371
59,78372
59,78373
59,78374
59,78375
59,78376
59,78377
59,78378
59,78379
59,78380
59,78381
59,78382
59,78383
59,78384
59,78385
59,78386
59,78387
59,78388
59,78389
59,78390
59,78391
59,78392
59,78393
59,78394
59,78395
59,78396
59,78397
59,78398
59,78399
59,78400
59,78401
59,78402
59,78403
59,78404
59,78405
59,78406
59,78407
62,12390
62,12391
62,12392
62,12393
62,12394
62,12395
62,12396
62,12397
62,12398
62,12399
62,12400
62,12401
62,12402
62,12403
62,12404
62,12405
62,12406
62,12407
62,12408
62,12409
62,12410
62,12411
62,12412
62,12413
62,12414
62,12415
62,12416
62,12417
62,12418
62,12419
62,12420
62,12421
62,12422
62,12423
62,17771
62,17772
62,17773
62,17774
62,17775
62,17776
62,17777
62,17778
62,17779
62,17780
62,17781
62,17782
62,17783
62,17784
62,17785
62,17786
62,17787
62,17788
62,17789
62,17790
62,17791
62,17792
62,17793
62,17794
62,17795
62,17796
62,17797
62,17798
62,17799
62,17800
62,17801
62,17802
62,17803
62,17804
62,17805
62,17806
62,17807
62,17808
62,17809
62,17810
62,17811
62,57726
62,57727
62,57728
62,57729
62,57730
62,57731
62,57732
62,57733
62,57734
62,57735
62,57736
62,57737
62,57738
62,57739
62,57740
62,57741
62,57742
62,57743
62,57744
62,57745
62,57746
62,57747
62,57748
62,57749
62,57750
62,57751
62,57752
62,68000
62,68001
62,68002
62,68003
62,68004
62,68005
62,68006
62,68007
62,68008
62,68009
62,68010
62,68011
62,68012
62,68013
62,68014
62,68015
62,68016
62,68017
62,68018
62,68019
62,68020
62,68021
62,81879
62,81880
62,81881
62,81882
62,81883
62,81884
62,81885
62,81886
62,81887
62,81888
65,24328
65,24329
65,24330
65,24331
65,24332
65,24333
65,24334
65,24335
65,24336
65,24337
65,24338
65,24339
65,24340
65,24341
65,24342
65,24343
65,24344
65,24345
65,24346
65,24347
65,24348
65,24349
65,24350
65,24351
65,24352
65,24353
65,24354
65,24355
65,24356
65,24357
65,24358
65,24359
65,24360
65,24361
65,24362
65,24363
65,24364
65,24365
65,24366
65,24367
65,24368
65,24369
65,24370
65,24371
65,24372
65,53093
65,53094
65,53095
65,53096
65,53097
65,53098
65,53099
65,53100
65,53101
65,53102
65,53103
65,53104
65,53105
65,80033
65,80034
65,80035
65,80036
65,80037
65,80038
68,41637
68,41638
68,41639
68,41640
68,41641
68,41642
68,41643
68,41644
68,41645
68,41646
68,41647
68,41648
68,41649
68,41650
68,41651
68,41652
68,41653
68,41654
68,41655
68,41656
68,41657
68,41658
68,41659
68,41660
68,41661
68,41662
68,41663
68,41664
68,41665
68,41666
68,41667
68,41668
68,41669
68,41670
68,41671
68,41672
68,41673
68,41674
68,41675
68,41676
68,41677
68,41678
68,41679
68,41680
68,46992
68,46993
68,46994
68,46995
68,46996
68,46997
68,46998
68,46999
68,47000
68,47001
68,47002
68,47003
68,47004
68,47005
68,47006
68,47007
68,47008
68,47009
68,47010
68,47011
68,47012
68,61257
68,61258
68,61259
68,61260
69,9730
69,9731
69,9732
69,9733
69,9734
69,9735
69,19793
69,19794
69,19795
69,19796
69,19797
69,19798
69,19799
69,19800
69,19801
69,19802
69,19803
69,19804
69,19805
69,19806
69,19807
69,19808
69,19809
69,19810
69,19811
69,19812
69,19813
69,61805
69,61806
69,61807
69,61808
69,61809
69,61810
69,61811
69,61812
69,61813
69,61814
69,61815
69,61816
69,61817
69,61818
69,61819
69,61820
69,61821
69,61822
69,61823
69,61824
69,61825
69,61826
69,61827
69,61828
69,61829
69,61830
69,61831
69,61832
69,61833
69,61834
69,61835
69,61836
69,61837
69,61838
69,61839
70,6965
70,6966
70,6967
70,6968
70,6969
70,6970
70,6971
70,6972
70,6973
70,6974
70,6975
70,6976
70,6977
70,6978
70,6979
70,6980
70,6981
70,6982
70,6983
70,6984
70,6985
70,6986
70,6987
70,6988
70,6989
70,6990
70,6991
70,6992
70,6993
70,6994
70,6995
70,6996
70,6997
70,6998
70,6999
70,7000
70,7001
70,7002
70,7003
70,7004
70,7005
70,7006
70,7007
70,7008
70,7009
70,7010
70,7011
70,33031
70,33032
70,33033
70,33034
70,33035
70,33036
70,33037
70,33038
70,33039
70,33040
70,33041
70,33042
70,33043
70,33044
70,33045
70,33046
70,33047
70,33048
70,33049
70,33050
70,33051
70,33052
70,33053
70,33054
70,33055
70,33056
70,33057
70,33058
70,33059
70,33060
70,51264
70,51265
70,51266
70,51267
70,51268
70,51269
70,51270
70,51271
70,51272
70,51273
70,51274
70,51275
70,51276
70,51277
70,51278
70,51279
70,51280
70,51281
70,51282
70,51283
70,51284
70,51285
70,51286
70,51287
70,51288
70,51289
70,51290
70,51291
70,95203
70,95204
70,95205
70,95206
70,95207
70,95208
70,95209
70,95210
70,95211
70,95212
70,95213
70,95214
70,95215
70,95216
70,95217
70,95218
70,95219
70,95220
70,95221
70,95222
70,95223
70,95224
70,95225
70,95226
70,95227
70,95228
70,95229
70,95230
70,95231
70,95232
70,95233
70,95234
70,95235
70,95236
70,95237
70,95238
70,95239
70,95240
70,95241
70,101957
70,101958
70,101959
70,109422
70,109423
70,109424
70,109425
70,109426
70,109427
70,109428
70,109429
70,109430
70,109431
70,109432
70,109433
70,109434
70,109435
70,109436
70,109437
70,109438
70,109439
70,109440
70,109441
70,109442
70,109443
70,109444
70,109445
70,109446
70,109447
70,109448
70,109449
70,109450
70,109451
70,109452
70,109453
70,109454
70,109455
70,109456
70,109457
70,109458
70,109459
70,109460
70,109461
70,109462
70,109463
73,6580
73,6581
73,6582
73,6583
73,6584
73,6585
73,6586
73,6587
73,6588
73,6589
73,6590
73,6591
73,6592
73,6593
73,6594
73,6595
73,6596
73,6597
73,6598
73,6599
73,6600
73,6601
73,6602
73,6603
73,6604
73,6605
73,6606
73,6607
73,6608
73,6609
73,6610
73,6611
73,6612
73,32606
73,32607
73,32608
73,50898
73,50899
73,50900
73,50901
73,50902
73,50903
73,50904
73,50905
73,50906
73,50907
73,50908
73,50909
73,50910
73,50911
73,50912
73,50913
73,50914
73,50915
73,50916
73,50917
73,50918
73,50919
73,50920
73,50921
73,50922
73,50923
73,50924
73,50925
73,50926
73,50927
73,50928
73,50929
73,50930
73,50931
73,50932
73,101503
73,101504
73,101505
73,101506
73,101507
73,101508
73,101509
73,101510
73,101511
73,101512
73,101513
73,101514
73,101515
73,101516
73,101517
73,101518
73,101519
73,101520
73,101521
73,101522
73,101523
73,101524
73,101525
73,101526
73,101527
73,101528
73,101529
73,101530
73,101531
73,101532
73,101533
73,101534
73,101535
73,101536
73,101537
73,101538
73,101539
73,109091
73,109092
73,109093
73,109094
73,109095
73,109096
73,109097
73,109098
73,109099
73,109100
73,109101
73,109102
73,109103
73,109104
73,109105
73,109106
73,109107
73,109108
73,109109
73,109110
73,109111
73,109112
73,109113
73,109114
73,109115
73,109116
74,43061
74,43062
74,43063
74,43064
74,43065
74,43066
74,43067
74,43068
74,43069
74,43070
74,43071
74,43072
74,43073
74,43074
74,43075
74,43076
74,43077
74,43078
74,70218
74,70219
74,70220
74,70221
74,70222
74,70223
74,70224
74,70225
74,70226
74,70227
74,70228
74,70229
74,70230
74,70231
74,70232
74,70233
74,70234
74,70235
74,70236
74,70237
74,70238
74,70239
74,70240
74,70241
74,70242
74,70243
74,70244
74,70245
74,70246
74,70247
74,70248
74,70249
74,70250
74,70251
74,70252
74,70253
74,70254
74,70255
74,70256
74,70257
74,70258
74,70259
74,70260
74,70261
74,70262
74,70263
74,74866
74,74867
74,74868
74,74869
74,87462
74,87463
74,87464
74,87465
74,87466
74,87467
74,87468
74,87469
74,87470
74,87471
74,87472
74,87473
74,87474
74,87475
74,87476
74,87477
74,87478
74,87479
74,87480
74,87481
74,87482
74,87483
74,87484
74,87485
74,87486
74,87487
74,87488
74,87489
74,87490
75,1393
75,1394
75,1395
75,1396
75,1397
75,1398
75,1399
75,1400
75,1401
75,1402
75,1403
75,1404
75,1405
75,1406
75,1407
75,1408
75,1409
75,1410
75,1411
75,1412
75,1413
75,1414
75,1415
75,1416
75,1417
75,1418
75,1419
75,1420
75,1421
75,1422
75,1423
75,14637
75,14638
75,14639
75,14640
75,14641
75,14642
75,14643
75,14644
75,14645
75,14646
75,14647
75,14648
75,14649
75,14650
75,14651
75,14652
75,14653
75,14654
75,14655
75,14656
75,14657
75,14658
75,14659
75,14660
75,14661
75,14662
75,14663
75,14664
75,38564
75,38565
75,38566
75,38567
75,38568
75,38569
75,38570
75,38571
75,38572
75,38573
75,38574
75,38575
75,38576
75,38577
75,38578
75,38579
75,38580
75,38581
75,38582
75,38583
75,38584
75,38585
75,38586
75,38587
75,38588
75,38589
75,38590
75,38591
75,38592
75,38593
75,38594
75,38595
75,38596
75,39531
75,39532
75,39533
75,39534
75,39535
75,39536
75,39537
75,39538
75,39539
75,39540
75,39541
75,39542
75,39543
75,39544
75,59163
75,59164
75,59165
75,59166
75,59167
75,59168
75,59169
75,59170
75,59171
75,59172
75,59173
75,59174
75,59175
75,59176
75,59177
75,59178
75,59179
75,59180
75,59181
75,59182
75,72066
75,72067
75,72068
75,72069
75,72070
75,72071
75,72072
75,72073
75,72074
75,72075
75,72076
75,72077
75,72078
75,72079
75,72080
75,72081
75,72082
75,72083
75,72084
75,72085
75,72086
75,72087
75,72088
75,72089
75,72090
75,72091
75,72092
75,72093
75,72094
75,72095
75,72096
75,72097
75,72098
75,72099
75,72100
75,72101
75,72102
75,72103
75,72104
75,88617
75,88618
75,88619
75,88620
75,88621
75,88622
75,88623
75,88624
75,88625
75,88626
75,88627
75,88628
75,90726
75,90727
75,90728
75,90729
75,90730
75,90731
75,90732
75,90733
75,90734
75,90735
75,90736
75,90737
75,90738
75,90739
75,90740
75,90741
75,90742
75,90743
75,90744
75,90745
75,90746
75,90747
75,90748
75,90749
75,90750
75,90751
75,90752
75,90753
75,90754
75,90755
75,90756
75,90757
75,90758
75,90759
75,90760
75,90761
75,90762
75,90763
75,90764
75,90765
75,90766
75,90767
75,90768
75,90769
75,90770
75,90771
75,90772
75,104125
75,104126
75,104127
75,104128
75,104129
75,104130
75,104131
75,104132
75,105666
75,105667
75,105668
75,105669
75,105670
75,105671
75,105672
75,105673
75,105674
75,105675
75,105676
75,105677
75,105678
75,105679
77,3851
77,27887
77,27888
77,27889
77,27890
77,27891
77,27892
77,27893
77,27894
77,27895
77,27896
77,27897
77,27898
77,27899
77,27900
77,27901
77,27902
77,27903
77,27904
77,27905
77,27906
77,30850
77,30851
77,30852
77,30853
77,30854
77,30855
77,30856
77,30857
77,30858
77,30859
77,30860
77,30861
77,30862
77,30863
77,30864
77,30865
77,30866
77,30867
77,30868
77,30869
77,30870
77,30871
77,30872
77,30873
77,30874
77,30875
77,30876
77,30877
77,30878
77,30879
77,30880
77,30881
77,30882
77,30883
77,55520
77,55521
77,55522
77,55523
77,55524
77,55525
77,55526
77,83139
77,83140
77,83141
77,83142
77,83143
77,83144
77,83145
77,83146
77,83147
77,83148
77,83149
77,83150
77,83151
77,83152
77,83153
77,83154
77,83155
77,83156
77,83157
77,83158
77,83159
77,83160
77,83161
77,83162
77,83163
77,83164
77,83165
77,83166
77,83167
77,83168
77,83169
77,83170
77,83171
77,83172
77,83173
77,83174
77,83175
77,83176
77,83177
77,83178
77,83179
77,83180
77,83181
77,83182
77,97835
77,97836
77,97837
77,97838
77,97839
77,97840
77,97841
77,97842
77,97843
77,97844
77,97845
77,97846
77,97847
77,97848
77,97849
77,97850
77,97851
77,97852
77,97853
77,97854
77,97855
77,97856
77,97857
77,97858
77,97859
77,97860
77,97861
77,97862
77,97863
77,97864
77,97865
77,97866
77,97867
77,97868
77,97869
77,97870
77,97871
77,97872
77,97873
78,9300
78,9301
78,11995
78,11996
78,17143
78,17144
78,17145
78,17146
78,17147
78,17148
78,17149
78,17150
78,17151
78,17152
78,17153
78,17154
78,17155
78,17156
78,17157
78,17158
78,17159
78,17160
78,17161
78,17162
78,17163
78,17164
78,17165
78,17166
78,17167
78,17168
78,17169
78,17170
78,17171
78,17172
78,17173
78,17174
78,17175
78,17176
78,17177
78,17178
78,17179
78,17180
78,17181
78,17182
78,17183
78,17184
78,17185
78,57085
78,57086
78,57087
78,57088
78,57089
78,57090
78,57091
78,57092
78,57093
78,57094
78,57095
78,57096
78,57097
78,57098
78,57099
78,57100
78,57101
78,57102
78,57103
78,57104
78,57105
78,57106
78,57107
78,57108
78,57109
78,57110
78,57111
78,57112
78,57113
78,57114
78,57115
78,57116
78,57117
78,57118
78,57119
78,57120
78,57121
78,57122
78,57123
78,57124
78,57125
78,57126
78,57127
78,57128
78,57129
78,67332
78,67333
78,67334
78,67335
78,67336
78,67337
78,67338
78,67339
78,67340
78,67341
78,67342
78,67343
78,67344
78,67345
78,67346
78,67347
78,67348
78,67349
78,67350
78,67351
78,67352
78,67353
78,67354
78,67355
78,67356
78,67357
78,67358
78,67359
78,67360
78,67361
78,67362
78,67363
78,67364
78,67365
78,67366
78,67367
78,67368
78,67369
78,67370
78,67371
78,67372
78,67373
78,67374
78,67375
78,67376
78,67377
78,67378
78,67379
78,67380
78,81299
78,81300
78,81301
78,81302
78,81303
78,81304
78,81305
78,81306
78,81307
78,81308
78,81309
78,81310
78,81311
78,81312
78,81313
78,81314
78,81315
78,81316
78,81317
78,81318
78,81319
78,81320
78,81321
78,81322
78,81323
78,81324
78,81325
78,81326
78,81327
78,81328
78,81329
78,81330
78,81331
78,81332
78,81333
78,81334
78,81335
78,81336
78,81337
78,81338
78,81339
78,81340
78,81341
78,81342
78,81343
78,81344
78,81345
78,81346
85,7301
85,7302
85,7303
85,7304
85,7305
85,33393
85,33394
85,33395
85,33396
85,33397
85,33398
85,33399
85,33400
85,33401
85,33402
85,33403
85,33404
85,33405
85,33406
85,33407
85,33408
85,33409
85,33410
85,33411
85,33412
85,33413
85,33414
85,33415
85,33416
85,33417
85,33418
85,33419
85,33420
85,33421
85,33422
85,33423
85,33424
85,33425
85,33426
85,33427
85,51570
85,51571
85,51572
85,51573
85,51574
85,51575
85,51576
85,51577
85,51578
85,51579
85,51580
85,51581
85,51582
85,51583
85,51584
85,51585
85,51586
85,51587
85,51588
85,51589
85,51590
85,51591
85,51592
85,51593
85,51594
85,51595
85,51596
85,51597
85,51598
85,51599
85,51600
85,51601
85,51602
85,51603
85,51604
85,51605
85,51606
85,51607
85,51608
85,51609
85,51610
85,95532
85,95533
85,95534
85,95535
85,95536
85,95537
85,95538
85,95539
85,95540
85,95541
85,95542
85,95543
85,95544
85,95545
85,95546
85,95547
85,95548
85,95549
85,95550
85,95551
85,95552
85,95553
85,95554
85,95555
85,95556
85,95557
85,95558
85,95559
85,95560
85,95561
85,95562
85,95563
85,95564
85,95565
85,95566
85,95567
85,95568
85,95569
85,95570
85,95571
85,95572
85,95573
85,95574
85,95575
85,95576
85,95577
85,95578
85,95579
85,102209
85,102210
85,102211
85,109819
85,109820
85,109821
85,109822
85,109823
85,109824
85,109825
85,109826
85,109827
85,109828
85,109829
85,109830
85,109831
85,109832
85,109833
85,109834
85,109835
85,109836
85,109837
85,109838
85,109839
85,109840
85,109841
85,109842
85,109843
85,109844
85,109845
85,109846
85,109847
85,109848
85,109849
85,109850
85,109851
85,109852
85,109853
85,109854
87,29050
87,33861
87,33862
87,33863
87,33864
87,33865
87,33866
87,33867
87,33868
87,33869
87,33870
87,95901
